index date   ,name,CPIH ALL ITEMS,FOOD AND NON-ALCOHOLIC BEVERAGES,FOOD,BREAD & CEREALS,MEAT,FISH,"MILK, CHEESE & EGGS",OILS & FATS,FRUIT,VEGETABLES INCLUDING POTATOES AND TUBERS,"SUGAR, JAM, SYRUPS, CHOCOLATE AND CONFECTIONERY",FOOD PRODUCTS (NEC),NON-ALCOHOLIC BEVERAGES,"COFFEE, TEA & COCOA","MINERAL WATERS, SOFT DRINKS AND JUICES",ALCOHOLIC BEVERAGES AND TOBACCO,ALCOHOLIC BEVERAGES,SPIRITS,WINE,BEER,TOBACCO,CLOTHING AND FOOTWEAR,CLOTHING,GARMENTS,OTHER CLOTHING & CLOTHING ACCESSORIES,"CLEANING, REPAIR AND HIRE OF CLOTHING",FOOTWEAR INCLUDING REPAIRS,"HOUSING, WATER, ELELCTRICITY, GAS AND OTHER FUELS",ACTUAL RENTALS FOR HOUSING,OOH,REGULAR MAINTENANCE AND REPAIR OF THE DWELLING,MATERIALS FOR MAINTENANCE AND REPAIR,SERVICES FOR MAINTENANCE AND REPAIR,WATER SUPPLY AND MISC. SERVICES FOR THE DWELLING,WATER SUPPLY,SEWERAGE COLLECTION,"ELECTRICITY, GAS AND OTHER FUELS",ELECTRICITY,GAS,LIQUID FUELS,SOLID FUELS,COUNCIL TAX AND OTHER RATES,"FURNITURE, HOUSEHOLD EQUIPMENT AND MAINTENANCE","FURNITURE, FURNISHINGS & CARPETS",FURNITURE & FURNISHINGS,CARPETS & OTHER FLOOR COVERINGS,HOUSEHOLD TEXTILES,"HOUSEHOLD APPLIANCES, FITTING AND REPAIRS",MAJOR APPLIANCES AND SMALL ELECTRIC GOODS,REPAIR OF HOUSEHOLD APPLIANCES,"GLASSWARE, TABLEWARE & HOUSEHOLD UTENSILS",TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN,GOODS AND SERVICES FOR ROUTINE MAINTENANCE,NON-DURABLE HOUSEHOLD GOODS,DOMESTIC SERVICES AND HOUSEHOLD SERVICES,HEALTH,"MEDICAL PRODUCTS, APPLIANCES AND EQUIPMENT",PHARMACEUTICAL PRODUCTS,OTHER MEDICAL & THERAPEUTIC EQUIPMENT,OUT-PATIENT SERVICES,MEDICAL SERVICES AND PARAMEDICAL SERVICES,DENTAL SERVICES,HOSPITAL SERVICES,TRANSPORT,PURCHASE OF VEHICLES,MOTOR CYCLES AND BICYCLES,NEW CARS,SECOND-HAND CARS,OPERATION OF PERSONAL TRANSPORT EQUIPMENT,SPARE PARTS & ACCESSORIES,FUELS & LUBRICANTS,MAINTENANCE & REPAIRS,OTHER SERVICES IN RESPECT OF PERSONAL TRANSPORT EQ,TRANSPORT SERVICES,PASSENGER TRANSPORT BY RAILWAY,PASSENGER TRANSPORT BY ROAD,PASSENGER TRANSPORT BY AIR,PASSENGER TRANSPORT BY SEA AND INLAND WATERWAY,COMMUNICATION,POSTAL SERVICES,TELEPHONE AND TELEFAX EQUIPMENT AND SERVICES,RECREATION & CULTURE,AUDIO-VISUAL EQUIPMENT AND RELATED PRODUCTS,RECEPTION AND REPRODUCTION OF SOUND AND PICTURES,PHOTOGRAPHIC AND CINE. EQU. & OPTICAL INSTRUMENTS,DATA PROCESSING EQUIPMENT,RECORDING MEDIA,REPAIR OF AUDIO-VISUAL & RELATED PRODUCTS,OTHER MAJOR DURABLES FOR RECREATION AND CULTURE,MAJOR DURABLES FOR IN/OUTDOOR RECREATION,"OTHER RECREATIONAL ITEMS, GARDENS & PETS",GAMES TOYS AND HOBBIES,EQUIPMENT FOR SPORT & OPEN-AIR RECREATION,GARDEN PLANTS AND FLOWERS,"PETS, RELATED PRODUCTS AND SERVICES",RECREATIONAL AND CULTURAL SERVICES,RECREATIONAL AND SPORTING SERVICES,CULTURAL SERVICES,"BOOKS, NEWSPAPERS AND STATIONERY",BOOKS,NEWSPAPERS AND PERIODICALS,"MISC. PRINTED MATTER, STATIONERY, DRAWING MATERIALS",PACKAGE HOLIDAY,EDUCATION,RESTAURANTS AND HOTELS,CATERING SERVICES,RESTAURANTS & CAFES,CANTEENS,ACCOMMODATION SERVICES,MISCELLANEOUS GOODS AND SERVICES,PERSONAL CARE,HAIRDRESSING & PERSONAL GROOMING ESTABLISHMENTS,APPLIANCES & PRODUCTS FOR PERSONAL CARE,PERSONAL EFFECTS (NEC),JEWELLERY CLOCKS AND WATCHES,OTHER PERSONAL EFFECTS,SOCIAL PROTECTION,INSURANCE,HOUSE CONTENTS INSURANCE,HEALTH INSURANCE,TRANSPORT INSURANCE,FINANCIAL SERVICES (NEC),OTHER FINANCIAL SERVICES (NEC),OTHER SERVICES (NEC)
201906,Jun-19,107.907,103.161,102.745,102.994,98.221,112.310,100.652,116.568,106.698,103.831,102.040,101.820,106.028,107.589,105.532,114.606,101.284,98.346,100.833,106.261,125.801,102.044,103.112,103.315,98.744,109.799,96.302,107.795,103.927,106.661,101.913,100.045,103.275,108.998,106.921,110.887,115.450,127.912,100.477,132.924,107.124,117.501,105.815,107.778,107.714,108.248,102.045,108.492,109.259,104.431,100.748,108.679,104.049,92.880,111.447,110.362,106.359,109.162,102.535,109.668,106.048,115.454,118.284,112.480,104.109,104.958,111.897,92.697,114.346,108.496,116.119,110.372,120.299,118.520,110.938,118.485,110.702,131.144,109.974,110.861,109.913,106.846,93.256,88.122,89.711,86.029,113.632,105.236,112.261,112.261,99.156,95.187,100.668,102.634,107.565,113.390,114.386,112.955,118.083,119.570,123.090,111.882,110.754,114.362,111.265,110.795,111.003,108.764,113.031,103.543,100.117,109.011,97.375,103.521,106.020,100.498,115.069,117.863,108.491,122.119,117.991,93.330,93.330,99.294
201907,Jul-19,107.953,103.237,102.852,103.600,97.937,113.510,100.544,120.031,105.721,104.336,101.795,102.132,105.881,108.085,105.119,114.448,100.965,96.955,100.446,107.235,125.823,99.127,99.870,99.867,97.233,109.939,94.936,107.894,103.944,106.837,101.900,99.734,103.417,108.998,106.921,110.887,115.417,127.912,100.477,132.121,106.896,117.501,103.989,104.993,103.934,107.683,99.359,107.140,107.665,104.680,98.514,108.326,104.030,92.678,111.539,110.437,106.270,109.006,102.529,109.853,106.244,115.618,118.493,112.946,104.348,104.704,112.151,92.979,113.826,108.680,114.869,110.313,120.258,121.608,110.943,119.313,123.974,133.817,109.956,110.861,109.894,108.024,92.029,86.947,90.229,86.886,104.799,105.424,112.324,112.324,104.086,103.175,101.274,102.710,107.799,113.658,115.012,113.090,117.985,119.505,123.386,111.495,111.197,114.362,112.160,110.968,111.194,108.728,116.537,103.430,99.878,109.351,96.962,102.724,105.396,99.374,115.221,118.031,109.635,122.764,117.202,93.874,93.874,99.512
201908,Aug-19,108.301,103.757,103.434,104.875,98.826,111.750,101.533,117.900,104.854,104.327,103.575,102.441,105.941,105.831,106.133,114.620,101.427,98.918,100.912,106.054,125.677,100.951,101.869,102.189,95.390,110.278,95.929,107.961,103.991,106.926,102.279,100.854,103.413,108.998,106.921,110.887,115.456,127.912,100.477,134.213,106.237,117.501,104.982,106.500,106.161,107.583,101.072,107.898,108.525,104.762,99.913,108.586,103.769,91.465,111.851,110.485,106.108,109.116,102.041,110.086,106.498,115.812,118.639,114.377,103.989,104.326,112.400,91.835,114.209,108.707,115.633,110.579,120.164,128.148,110.338,120.574,151.735,146.145,110.211,110.861,110.162,107.334,91.824,88.189,90.517,85.178,106.078,105.521,112.363,112.363,100.861,97.967,101.926,102.953,107.164,113.881,115.247,113.309,117.568,120.270,122.941,110.237,111.657,114.362,111.940,111.241,111.501,108.612,114.534,104.097,100.818,109.597,98.110,104.098,107.319,99.762,115.449,118.643,110.311,122.764,118.352,93.856,93.856,99.555
201909,Sep-19,108.414,103.519,103.102,102.176,98.732,113.629,101.523,113.940,107.424,103.386,104.472,99.758,106.384,106.529,106.472,114.467,101.039,97.233,100.603,106.932,125.782,103.943,105.247,105.814,96.445,110.406,97.078,108.062,104.092,107.056,102.621,101.763,103.462,108.998,106.921,110.887,115.472,127.912,100.477,134.259,106.614,117.501,106.156,108.514,108.400,109.097,102.440,109.035,109.813,104.906,99.546,108.002,104.490,91.718,112.860,110.925,106.612,109.587,102.582,110.652,107.207,116.121,118.735,111.514,103.619,105.298,112.585,90.567,113.962,108.806,114.808,110.765,120.248,115.504,109.721,119.603,101.678,116.605,110.976,110.861,110.968,107.865,90.769,87.877,90.521,81.444,110.253,105.521,112.282,112.282,102.420,100.371,101.783,103.117,107.600,114.551,117.616,113.352,118.069,121.502,123.673,110.039,112.311,115.575,112.793,111.502,111.755,108.956,117.531,104.377,100.782,109.828,97.994,105.203,108.117,101.446,115.657,118.919,110.000,122.764,119.191,93.984,93.984,99.581
201910,Oct-19,108.285,102.895,102.438,103.730,98.037,112.578,100.968,113.582,107.328,100.733,102.238,102.195,106.055,107.056,105.789,114.870,101.698,99.916,100.274,107.232,125.897,104.956,106.201,106.724,98.245,110.534,98.362,107.707,104.148,107.191,102.471,100.929,103.666,108.998,106.921,110.887,110.449,125.161,91.686,139.161,108.156,117.501,104.961,106.247,105.750,107.682,99.720,109.414,110.236,104.992,99.313,107.733,104.497,91.477,113.016,110.564,106.204,108.701,102.748,110.782,107.369,116.193,117.634,111.275,103.830,106.375,113.023,90.364,113.800,109.461,114.205,110.836,120.317,114.413,109.443,118.801,100.519,110.175,111.038,110.861,111.033,108.294,91.447,88.685,88.908,83.185,109.684,105.521,112.997,112.997,103.124,101.424,102.125,103.367,107.682,114.236,116.924,113.176,117.301,116.939,124.059,111.272,113.037,117.506,112.516,111.739,112.007,109.026,115.395,104.377,101.376,109.312,98.925,104.219,107.074,100.554,115.887,118.634,109.116,121.392,120.241,93.739,93.739,99.671
201911,Nov-19,108.516,103.752,103.479,104.053,98.956,113.289,101.360,115.148,109.865,101.708,104.118,102.158,105.577,105.181,105.886,114.650,101.211,96.896,100.595,107.999,125.971,106.004,107.257,107.816,99.125,110.617,99.368,107.824,104.265,107.348,102.891,102.107,103.694,108.998,106.921,110.887,110.417,125.161,91.686,134.923,110.769,117.501,105.471,107.392,106.828,108.979,102.858,106.785,107.178,105.203,99.803,108.177,104.636,91.637,113.143,110.862,106.738,109.881,102.507,110.967,107.639,116.226,117.651,110.998,104.506,104.906,113.321,91.812,113.672,109.615,113.344,111.458,120.305,112.354,108.829,118.645,92.280,108.573,111.011,110.861,111.006,108.788,92.348,86.982,86.080,85.141,114.757,105.521,113.019,113.019,103.512,101.571,102.147,105.563,108.018,114.034,117.017,112.866,119.398,121.822,124.615,112.351,113.574,117.506,112.335,112.133,112.442,108.950,113.134,104.696,101.457,109.447,98.990,105.364,108.165,101.815,116.153,118.779,109.478,121.392,120.408,93.691,93.691,99.790
201912,Dec-19,108.520,104.343,103.986,104.645,99.806,113.442,102.519,116.693,110.742,103.287,101.950,102.099,106.780,105.580,107.422,113.013,98.046,93.081,98.526,103.466,126.024,104.095,105.278,105.652,98.937,110.900,97.801,107.920,104.374,107.472,102.901,102.062,103.733,108.998,106.921,110.887,110.442,125.161,91.686,135.010,111.359,117.501,106.907,109.888,110.375,109.128,103.605,108.870,109.587,105.146,100.567,107.675,104.715,91.770,113.191,110.928,106.729,109.151,103.363,111.080,107.670,116.483,117.788,111.683,104.505,104.462,113.610,91.492,113.445,109.881,112.675,111.407,120.531,116.181,109.925,120.114,106.858,108.541,111.955,110.861,111.999,108.491,89.323,85.295,82.449,79.266,117.258,105.521,113.040,113.040,103.463,101.337,101.097,106.500,108.320,113.953,117.054,112.741,119.391,120.008,125.019,113.386,114.301,117.506,111.764,112.241,112.549,109.071,110.101,104.617,101.274,109.712,98.671,104.905,107.954,100.895,116.312,119.854,110.883,121.392,122.317,93.431,93.431,99.912
202001,Jan-20,108.268,104.188,103.772,103.182,100.243,112.224,100.812,106.263,110.743,103.331,105.446,102.384,107.162,107.174,107.393,115.655,102.794,99.843,101.821,108.684,126.011,100.684,101.771,101.924,96.578,111.583,94.887,108.011,104.425,107.598,102.909,101.979,103.834,108.998,106.921,110.887,110.547,125.161,91.687,139.648,110.386,117.501,103.585,103.997,103.287,108.681,99.129,106.496,106.889,104.928,96.973,107.155,105.266,92.947,113.271,111.599,107.029,109.733,103.195,111.445,107.742,117.478,120.036,111.527,104.553,104.588,113.406,91.826,114.663,109.945,114.851,112.304,120.645,112.229,111.503,119.096,87.781,107.954,112.136,110.861,112.192,108.399,87.946,84.955,83.807,81.343,105.956,105.521,113.810,113.810,104.376,102.841,102.028,106.333,108.730,112.544,115.468,111.400,119.036,119.229,125.905,112.306,114.802,117.506,111.690,112.448,112.738,109.497,108.654,105.029,102.979,110.328,100.722,103.834,106.645,100.137,116.426,121.004,109.858,125.468,121.708,92.409,92.409,100.391
202002,Feb-20,108.631,104.406,103.947,102.994,100.341,113.595,101.825,109.909,112.038,103.416,103.773,100.974,107.772,104.034,109.258,115.704,102.706,100.044,101.525,108.589,126.224,101.560,102.632,103.201,93.805,111.839,95.832,107.974,104.458,107.582,103.002,102.005,103.994,108.998,106.921,110.887,110.135,125.161,91.687,124.060,111.590,117.501,105.380,106.766,106.654,108.546,102.418,107.278,107.787,104.920,99.283,106.044,106.121,94.145,113.868,112.072,107.743,110.899,103.067,111.730,107.975,117.868,119.971,112.027,105.632,105.897,113.513,93.912,113.603,110.369,112.427,112.037,120.534,115.888,113.732,121.124,92.406,120.000,112.408,110.861,112.481,108.837,91.148,84.835,85.209,81.708,118.507,105.785,113.849,113.849,102.505,98.930,101.637,106.443,109.010,113.407,115.424,112.614,121.137,121.609,129.093,113.168,115.163,117.506,112.293,112.807,113.119,109.594,110.438,105.336,102.914,110.565,100.559,105.519,107.601,103.035,116.706,121.464,109.263,125.468,123.194,92.334,92.334,100.450
202003,Mar-20,108.637,104.573,104.081,106.648,99.915,112.957,102.019,114.493,108.200,101.442,104.852,102.828,108.233,108.020,108.542,116.180,101.537,97.821,100.937,107.767,128.697,101.246,101.989,102.313,95.164,112.185,97.170,108.013,104.555,107.709,103.401,102.717,104.075,108.998,106.921,110.887,109.488,125.161,91.687,102.014,111.579,117.501,105.426,107.013,106.835,109.122,101.838,107.449,107.986,104.892,99.402,106.552,105.762,93.205,113.937,112.539,108.416,111.818,103.286,111.973,108.173,118.208,120.076,111.351,106.328,106.242,113.582,95.321,112.171,110.262,107.874,113.200,120.569,114.981,112.659,119.998,97.275,106.743,113.115,110.861,113.232,108.932,89.364,85.062,86.175,81.927,109.680,105.952,114.035,114.035,103.794,100.974,103.783,106.267,109.429,113.669,115.487,112.952,121.457,122.027,129.467,113.345,115.044,117.506,112.363,112.969,113.291,109.631,110.062,105.571,103.330,110.775,101.043,105.053,107.631,101.747,116.934,122.936,109.023,125.468,127.028,92.433,92.433,100.651
202004,Apr-20,108.630,104.416,104.045,104.663,100.426,117.033,100.112,119.436,108.043,103.115,103.900,103.810,106.971,105.362,107.743,116.965,102.461,101.152,100.707,107.576,129.274,99.756,100.609,99.930,102.410,112.754,95.134,108.245,105.105,107.726,102.625,101.599,103.646,105.401,105.132,105.785,107.482,125.386,88.441,79.342,111.508,122.098,103.801,105.374,105.376,106.580,97.329,106.826,107.297,104.719,96.974,106.341,105.280,92.504,113.619,112.446,108.403,113.090,100.858,111.656,107.726,118.177,120.080,111.417,107.180,106.328,114.400,96.284,109.200,111.049,99.499,113.303,122.261,121.776,115.129,120.963,112.313,130.659,113.734,116.754,113.518,109.358,92.593,83.050,83.911,84.939,120.831,105.995,114.165,114.165,103.995,101.456,103.754,105.326,109.834,114.971,115.671,114.686,116.312,104.607,129.467,115.193,114.569,117.506,113.135,113.632,113.932,110.560,111.366,104.753,103.279,110.234,101.150,102.152,105.166,98.105,116.275,122.908,108.611,128.577,124.170,89.631,89.631,101.102
202005,May-20,108.648,104.976,104.521,105.707,100.583,115.944,100.496,119.455,108.338,104.642,103.775,103.533,108.302,108.711,108.403,117.349,103.195,101.624,101.853,107.896,129.209,100.020,100.862,100.187,103.107,110.788,95.456,108.334,105.219,107.845,103.849,103.607,104.071,105.401,105.132,105.785,107.337,125.386,88.455,74.203,111.499,122.098,104.524,105.871,105.992,106.495,100.033,107.338,107.860,104.893,98.076,105.659,105.668,93.306,113.701,110.861,105.664,110.701,97.428,111.618,107.753,118.001,119.981,110.270,107.620,107.237,114.730,96.771,108.008,111.439,97.106,112.655,122.100,118.177,111.960,121.007,106.045,119.913,114.268,116.754,114.086,109.235,91.281,84.420,84.923,84.902,113.669,105.996,114.170,114.170,103.820,100.877,103.301,106.093,109.980,115.380,117.555,114.525,117.085,106.799,129.261,115.498,114.597,117.506,113.617,113.617,113.900,110.746,114.252,104.905,103.786,110.413,101.762,101.935,105.395,97.154,116.802,122.377,108.223,128.577,123.050,89.200,89.200,101.130
202006,Jun-20,108.769,104.384,103.918,104.443,100.877,116.080,101.354,116.014,109.072,102.421,102.515,102.660,107.813,105.459,108.837,117.008,102.718,100.861,101.442,107.685,129.051,99.918,100.971,100.379,102.248,111.911,94.293,108.417,105.288,107.916,103.065,102.023,104.103,105.401,105.132,105.785,107.699,125.386,88.455,86.711,111.370,122.098,105.409,108.455,108.397,109.991,99.500,106.852,107.267,105.134,99.552,104.936,105.874,93.648,113.806,112.774,108.930,113.577,101.465,111.748,107.849,118.203,120.099,110.845,107.643,108.123,114.961,96.459,108.013,110.828,97.091,112.670,122.351,121.148,113.670,121.285,111.174,131.703,114.309,116.754,114.129,109.505,92.251,84.553,83.998,85.152,117.847,105.709,114.082,114.082,104.168,102.743,102.140,105.808,108.377,115.477,117.903,114.526,116.903,108.610,129.501,113.064,114.699,117.506,113.242,113.415,113.646,111.170,113.041,104.960,103.091,110.496,100.816,103.400,107.332,97.857,117.030,122.287,108.402,128.577,122.724,88.945,88.945,101.383
202007,Jul-20,109.184,104.110,103.644,105.772,100.092,114.219,100.585,121.073,106.844,101.917,102.744,101.916,107.542,109.933,106.980,117.465,103.025,101.449,101.012,108.987,129.672,99.177,100.004,99.374,101.235,112.792,94.688,108.578,105.753,108.017,102.731,101.383,104.081,105.401,105.132,105.785,107.674,125.269,88.448,87.424,111.773,122.098,104.975,106.644,106.413,109.004,100.282,107.700,107.943,107.170,99.906,104.312,105.650,92.997,113.896,113.934,108.749,113.551,100.991,115.026,109.848,124.209,122.278,112.284,107.644,108.770,115.963,95.276,109.332,111.190,101.141,111.425,122.865,125.218,112.386,125.228,121.594,142.399,114.751,116.754,114.598,110.657,91.950,84.159,84.596,86.797,113.525,105.760,114.935,114.935,104.921,104.799,103.231,103.506,108.309,116.308,118.523,115.438,118.964,112.297,130.526,114.508,117.408,117.506,114.134,114.692,114.953,112.086,112.079,104.958,103.199,114.924,99.533,103.295,108.676,95.368,118.272,120.968,108.389,128.975,119.029,87.671,87.671,101.146
202008,Aug-20,108.834,104.196,103.782,104.254,100.647,113.884,101.653,112.003,106.808,102.715,104.940,103.641,107.146,100.607,109.566,116.838,101.476,98.090,101.396,106.288,130.205,99.629,100.342,100.252,96.889,112.327,95.710,108.674,105.866,108.140,103.384,102.426,104.335,105.401,105.132,105.785,107.635,125.269,88.448,87.193,110.899,122.098,105.520,107.011,106.867,108.948,101.872,108.411,108.739,107.302,99.614,105.502,105.863,92.653,114.514,113.317,108.423,112.901,101.268,113.415,109.420,120.046,122.326,113.503,108.275,109.243,115.987,96.578,110.310,111.666,102.480,112.299,123.436,128.005,112.142,132.384,120.402,151.277,114.760,116.754,114.608,110.194,92.154,86.185,84.777,86.100,114.025,105.992,115.089,115.089,103.175,101.729,103.177,101.838,108.378,116.324,118.824,115.344,120.173,117.464,131.513,112.184,116.781,117.506,108.754,108.099,108.610,102.469,112.530,105.144,103.675,114.951,100.154,104.135,108.970,97.116,117.739,120.715,107.793,128.975,118.722,87.853,87.853,101.248
202009,Sep-20,109.219,103.483,102.951,103.868,100.307,113.509,99.090,110.356,107.146,100.876,104.831,101.066,107.519,102.138,109.553,116.894,101.247,98.731,100.795,105.569,130.607,102.477,103.543,103.570,99.555,112.825,96.781,108.776,105.946,108.296,103.723,103.155,104.279,105.401,105.132,105.785,107.564,125.269,88.448,83.498,111.911,122.098,105.715,108.446,108.470,109.574,102.249,109.724,110.225,107.447,96.646,104.361,105.534,91.219,114.996,113.259,108.431,112.917,101.262,113.082,109.469,118.886,122.493,112.654,109.419,110.331,116.284,98.627,110.747,111.824,102.647,113.105,123.874,120.526,112.357,130.912,97.215,129.976,114.739,117.029,114.569,110.398,94.039,85.770,84.758,90.311,114.900,105.719,115.106,115.106,102.491,99.155,103.585,104.927,108.701,116.579,119.406,115.473,121.930,122.591,131.528,112.316,116.403,117.937,112.041,112.532,112.922,108.379,110.295,105.181,102.843,115.580,98.850,104.718,109.067,98.501,117.954,120.166,108.365,128.975,117.025,89.192,89.192,101.459
202010,Oct-20,109.242,103.523,103.022,105.584,99.780,111.177,99.567,107.034,108.798,100.841,103.223,101.040,107.284,101.579,109.425,117.199,101.880,100.245,100.665,106.429,130.495,104.986,106.400,106.638,101.044,113.069,97.533,108.284,106.050,108.443,103.269,102.315,104.218,105.401,105.132,105.785,100.888,121.234,77.556,87.197,113.498,122.098,105.277,107.553,107.273,110.163,101.429,108.910,109.183,108.190,97.765,103.230,105.910,92.121,114.984,112.959,108.435,112.601,101.869,113.695,110.123,119.399,119.716,112.730,110.365,110.259,116.888,100.048,111.009,113.210,102.529,113.449,124.404,118.690,112.065,128.048,96.830,122.272,114.773,117.029,114.604,110.360,93.030,86.219,85.310,88.497,113.070,106.428,115.358,115.358,104.249,102.438,103.070,105.526,109.090,115.656,119.195,114.275,121.444,119.473,131.723,113.703,115.860,120.019,111.933,112.907,113.315,108.536,107.856,105.285,103.248,116.006,99.249,104.317,108.865,97.770,118.390,118.226,107.992,125.021,116.191,89.557,89.557,101.558
202011,Nov-20,109.137,103.285,103.008,105.405,99.139,112.725,100.350,110.750,109.861,99.982,101.952,103.222,104.992,99.703,106.990,116.910,101.378,98.268,101.542,105.357,130.480,102.233,103.354,103.255,100.442,112.983,96.255,108.375,106.062,108.613,103.565,103.095,104.019,105.401,105.132,105.785,100.808,121.234,77.556,82.516,115.065,122.098,105.303,108.147,108.021,110.009,102.283,108.701,108.938,108.225,97.459,102.481,105.033,90.347,114.772,112.829,108.119,112.411,101.310,113.769,110.293,119.264,119.890,112.107,110.163,110.550,116.810,99.654,110.819,113.336,101.977,113.333,124.750,116.252,111.376,128.132,92.448,108.772,114.900,117.029,114.739,110.690,93.949,84.244,84.301,88.650,118.854,105.996,115.387,115.387,106.448,107.087,102.748,104.984,109.172,114.731,118.387,113.305,119.102,112.381,131.855,113.638,115.639,120.019,112.764,112.564,113.364,103.509,114.357,105.237,103.726,115.818,99.941,103.215,108.881,94.821,118.910,116.641,107.697,125.021,112.369,88.924,88.924,101.705
202012,Dec-20,109.404,102.920,102.418,105.340,98.414,109.865,100.844,109.531,110.212,99.036,100.593,100.864,106.698,103.909,107.864,117.018,99.245,96.425,98.485,104.555,133.331,102.291,103.503,103.229,102.139,113.207,95.862,108.559,106.190,108.816,104.073,103.973,104.152,105.401,105.132,105.785,101.231,121.234,77.556,97.358,114.724,122.098,106.278,111.701,111.832,112.344,101.208,109.126,109.412,108.316,96.616,102.582,104.643,89.400,114.792,112.175,106.909,110.407,101.581,113.810,110.307,119.363,120.024,113.830,110.225,110.983,117.907,98.531,111.023,113.399,103.269,112.260,125.022,124.657,112.574,132.873,113.711,127.042,114.919,117.029,114.760,111.247,94.588,83.561,81.546,88.663,123.506,105.997,115.479,115.479,107.385,107.764,104.580,107.860,109.195,115.674,119.276,114.269,118.808,110.178,132.056,114.700,115.798,120.019,111.910,113.491,114.051,107.311,104.893,105.262,102.564,115.985,98.350,105.076,109.364,98.963,119.251,116.717,106.412,125.021,113.271,88.847,88.847,101.969
202101,Jan-21,109.276,103.500,102.960,104.543,99.272,110.996,99.183,109.286,109.184,100.834,104.528,100.769,107.581,101.531,110.198,119.382,103.078,101.199,102.371,107.317,133.424,97.351,98.711,98.255,98.208,113.153,90.256,108.694,106.313,108.963,103.814,103.441,104.166,105.401,105.132,105.785,101.531,121.234,77.556,104.783,114.829,122.098,104.617,108.458,107.983,111.905,99.636,108.632,108.718,109.201,94.298,102.321,105.171,90.423,114.821,112.974,106.929,110.521,101.463,114.357,110.662,120.125,124.861,114.037,110.526,111.029,118.100,99.011,112.411,113.421,105.458,113.586,125.245,119.834,111.723,133.111,88.174,108.437,114.679,123.570,114.150,111.125,92.154,84.879,85.355,87.126,111.336,106.022,117.598,117.598,109.300,111.452,103.442,108.090,109.674,113.730,117.177,112.394,116.828,104.801,133.765,113.005,115.607,120.019,112.886,113.421,113.976,107.316,110.889,105.464,104.535,117.300,100.403,101.328,106.823,93.278,119.546,117.237,106.414,130.497,109.570,88.931,88.931,102.169
202102,Feb-21,109.424,103.776,103.478,105.609,98.698,112.106,101.347,115.459,110.343,102.313,101.831,101.274,105.864,99.900,108.443,119.056,102.510,100.532,101.276,107.730,133.452,95.868,97.222,96.563,98.227,113.220,88.817,108.816,106.384,109.105,104.011,103.834,104.166,105.401,105.132,105.785,101.817,121.234,77.556,112.654,114.608,122.098,106.227,110.714,110.226,114.243,101.674,110.051,110.304,109.295,96.208,102.828,105.450,90.744,115.050,112.570,106.268,109.847,100.823,114.595,110.902,120.365,124.876,114.913,110.043,113.077,118.203,97.233,113.600,113.401,108.505,113.594,125.311,122.473,114.499,133.403,92.636,120.299,114.697,123.570,114.169,111.122,94.946,85.592,88.458,88.651,118.007,106.430,117.525,117.525,106.941,106.249,105.330,109.448,109.466,113.712,117.158,112.375,119.024,108.226,135.394,114.906,115.679,120.019,113.290,113.556,114.112,107.435,112.541,105.457,104.317,117.360,100.140,102.561,107.420,95.488,119.832,116.062,105.998,130.497,107.040,87.789,87.789,102.267
202103,Mar-21,109.676,103.124,102.607,104.509,98.712,110.996,99.822,111.875,109.842,100.903,101.260,100.796,107.017,103.623,108.399,118.975,102.428,99.021,102.178,107.512,133.379,97.410,98.582,97.957,99.433,113.627,91.155,108.852,106.442,109.124,104.269,104.349,104.166,105.401,105.132,105.785,101.944,121.234,77.556,115.918,114.757,122.098,107.032,111.770,111.232,115.559,101.705,111.289,111.698,109.295,97.815,103.210,105.302,90.429,115.065,112.839,106.667,110.630,100.655,114.461,110.902,120.084,125.038,115.699,110.020,115.439,118.312,96.512,114.897,113.212,111.623,113.812,125.456,123.034,115.936,133.635,97.776,107.292,115.045,123.570,114.535,111.331,93.045,85.486,87.827,86.769,113.376,106.042,117.599,117.599,108.523,108.699,105.917,110.190,110.128,113.900,117.383,112.546,119.559,109.802,135.447,115.188,116.037,120.019,113.498,113.845,114.408,107.606,112.377,105.833,104.840,117.666,100.692,103.585,107.989,97.209,120.168,116.311,105.712,130.497,107.768,87.816,87.816,102.287
202104,Apr-21,110.403,103.911,103.493,105.698,98.636,109.828,100.752,114.164,109.128,102.348,103.918,102.504,106.984,102.272,108.979,119.535,103.268,101.569,102.425,107.545,133.515,99.764,101.031,100.653,100.060,114.058,93.059,110.149,106.683,109.201,104.327,104.418,104.212,107.188,107.787,106.875,110.419,132.309,84.857,110.818,114.909,127.028,106.595,111.426,111.249,113.464,101.647,109.556,109.719,109.518,97.484,103.343,105.485,90.755,115.105,114.166,107.747,112.305,100.860,115.704,110.949,122.644,127.545,117.028,110.275,116.735,118.605,96.483,115.642,113.300,113.044,113.099,128.147,128.930,119.118,134.442,113.842,132.437,117.088,123.570,116.682,110.072,92.290,84.203,86.141,85.107,114.635,106.131,118.162,118.162,104.414,100.824,107.119,108.706,110.153,116.086,119.953,114.539,119.356,109.080,137.275,113.978,116.616,120.019,114.271,114.304,114.890,107.710,114.609,105.387,104.338,118.160,100.019,102.554,106.929,96.220,120.708,116.828,103.130,134.219,107.178,87.179,87.179,101.209
